System ID,Place name,Discriminator,Place name type,Place type,Broader Terms,Display Term,Use For,Related Terms,Scope Note,GeoNames Score,GeoNames URI,GeoNames toponymName,GeoNames Lat,GeoNames Lng,GeoNames fcodeName,GeoNames altNames,Wikipedia Score,Wikipedia URI,Wikipedia Title,Wikipedia Lat,Wikipedia Lng,Wikipedia Summary,Wikipedia Feature,Pleiades Score,Pleiades URI,Pleiades Title,Pleiades Lat,Pleiades Lng,Pleiades Description,Pleiades Names,TM Score,TM URI,TM Standard Name,TM Full Name,TM Lat,TM Lng
x312615,Aswan Dam,,modern,Q,Aswan,,Barrage,,,100,https://sws.geonames.org/361121,Aswan High Dam,23.97171,32.88313,dam,Aswan High Dam|Al Sadd al Aali|As Sadd al `Ali|As Sadd al ‘Ālī|Assuan-Staudamm|Assuandammen|Assuanin pato|Asuaneko Presa|Asuango Presa|Asuanska brana|Asuanska jazovirna stena|Asuanska prehrada|Asuanski jez|Asuanskie plotiny|Asuánská přehrada|Aswan Dam|Aswandaemningen|Aswandam|Aswandammen|Aswandæmningen|Aswān High Dam|Bendungan Aswan|Diga di Assuan|El Saad-el Aali|Encoro de Asuan|Encoro de Asuán|Haut barrage d'Assouan|High Aswan Dam|High Dam|Presa de Asuan|Presa de Asuán|Represa de Assua|Represa de Assuã|Resclosa d'Assuan|Wysoka Tama|a si wang shui ba|Асуанска язовирна стена|Асуанские плотины|סכר אסואן|السد العالي|アスワン・ハイ・ダム|阿斯旺水坝,100,en.wikipedia.org/wiki/Aswan_Dam,Aswan Dam,23.970555555555553,32.87777777777778,"The Aswan Dam is an embankment dam built across the Nile at Aswan, Egypt between 1898 and 1902. Since the 1960s, the name commonly refers to the Aswan High Dam. Construction of the High Dam became a key objective of the Egyptian Government following the Egyptian Revolution of 1952, as the ability to (...)",landmark,,,,,,,,,,,,,
x30335,Asyut,,modern,K,Middle Egypt,,Assiut~Lykopolis~Zawty~Asyût~Siout~Syut~Assiout~Siut,,,100,https://sws.geonames.org/359783,Asyūţ,27.18096,31.18368,seat of a first-order administrative division,Asyūţ|Asyut|ATZ|As'jut|Assiout|Assiut|Assuit|Licopolis|Likupulis|Lycopolis|Līkūpūlīs|Siut|asywt|Асьют|أسيوط,100,en.wikipedia.org/wiki/Asyut,Asyut,27.186944444444446,31.17138888888889,"AsyutMore often spelled Assiout or Assiut. is the capital of the modern Asyut Governorate in Egypt and a Coptic Catholic bishopric; the ancient city of the same name is situated nearby. The modern city is located at , while the ancient city is located at .  (...)",city,,,,,,,,,,,,,
x30466,Atfih,,modern,Q,Middle Egypt,,Aphroditopolis~'Atfin,,,100,https://sws.geonames.org/359749,Aţfīḩ,29.4075,31.2525,populated place,Aţfīḩ|Atfih,100,en.wikipedia.org/wiki/Atfih,Atfih,29.40833333333333,31.252777777777776,"Atfih (') is a town in Middle Egypt. It was part of the now defunct Helwan Governorate from April 2008 to April 2011, after which it was reincorporated into the Giza Governorate. As of 2001, it has a population of 106,300 inhabitants.  (...)",landmark,,,,,,,,,,,,,
x39936,Athribis,,modern,Q,Tell Atrib,,,,,100,https://sws.geonames.org/359280,Banhā,30.45977,31.1842,seat of a first-order administrative division,Banhā|Banha|Athribis|Bandar Banha|Bandar Banhā|Benha|Benkha|Benna|bnha|Бенха|بنها,59,en.wikipedia.org/wiki/Pyramid_of_Athribis,Pyramid of Athribis,30.470555555555553,31.188055555555557,"The Pyramid of Athribis was a small mudbrick pyramid, which was located at Athribis (Tell Atrib) in the southern Nile Delta, northeast of the modern city of Banha. It was located the furthest north of all the pyramids in ancient Egypt and the only known pyramid to have been built in the Delta.  (...)",landmark,100,https://pleiades.stoa.org/places/756538,Athribis/Triph(i)eion,26.5113673,31.66542625,Athribis/Triph(i)eion in Upper Egypt was the site of a temple built for the goddess Repyt (Triphis).,Athribis|Triphieion|Tripheion|Atripe|Wannina,100,https://www.trismegistos.org/place/369,Athribis,"Egypt, L10 - Athribis (Tell el-Atrib)",30.47243,31.184479
x116116,Athribite Nome,,archaic,I,Lower Egypt,,Athribis~Athribite~Αθριβιτης Νομος,,Nome (administrative district of Ancient Egypt).,,,,,,,,,,,,,,,76,https://pleiades.stoa.org/places/727079,Athribites Nomos,30.75,31.25,"An ancient place, cited: BAtlas 74 E3 Athribites Nomos",Athribites Nomos,,,,,,
x30779,Attarin Mosque,,modern,Q,Alexandria (Egypt),,,,Previously the Church of St Athanasius.,90,https://sws.geonames.org/8630585,Masjid al ‘Aţţārīn,31.19489,29.89807,mosque,Masjid al ‘Aţţārīn|Masjid al `Attarin|Al `Attarin Mosque|Al ‘Aţţārīn Mosque|Jami` al `Attarin|Jāmi‘ al ‘Aţţārīn|jamʿ alʿtaryn|msjd alʿtaryn|جامع العطارين|مسجد العطارين,,,,,,,,,,,,,,,,,,,,
x312590,Avenue de Lesseps,,modern,Q,Ismailiya,,,,"It has not be possible to identify this place in an atlas or a gazetteer. Records suggest that it is in Ismailiya, Egypt.",,,,,,,,,,,,,,,,,,,,,,,,,,,
x30605,Awlad Yehia,,modern,Q,Girga,,Awlad Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x61050,"Azam, El-",,modern,O,Upper Egypt,El-Azam,"El-Azam~Azam, El~Azzam, El-~El-Azzam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x21337,Bab al-Nasr,,modern,Q,Fustat,,Bâb en Nasr,,,100,https://sws.geonames.org/7914345,Bāb an Naşr,30.05405,31.26507,gate,Bāb an Naşr|Bab an Nasr|Bab Nasr|Bab al-Izz|Bab al-Nasr|Bab an-Nasr|Bab el Nasr|Bab el-Nasr|Bal el-Ma Nasr|Bâb an-Nasr|Bâb el-Nasr|Bāb al-Naṣr|Bāb an-Naṣr|bab alnsr|باب النصر,79,en.wikipedia.org/wiki/Bab_al-Nasr_%28Cairo%29,Bab al-Nasr (Cairo),30.054166666666667,31.264722222222222,"Bab al-Nasr (Gate of Victory), is one of three remaining gates in the walls of the Old City of Cairo Egypt, in Islamic Cairo, it is a massive fortified gate with rectangular stone towers flanking the semicircular arch of the eastern Portal (...)",landmark,,,,,,,,,,,,,
x112210,Bab Zuweila,,modern,Q,Cairo,,,,,100,https://sws.geonames.org/7921951,Bāb Zuwaylah,30.04273,31.25788,gate,Bāb Zuwaylah|Bab Zuwaylah|Bab Mitwalli|Bab Zouaila|Bab Zoueila|Bab Zuwaila|Bab Zuwayla|Bab Zuwaylat|Bab Zuweila|Bab al-Mitwalli|Bab el-Metoualli|Bab el-Zoueyleh|Bawabbat al-Mitwali|Bâb Zoueila|Bâb el-Metoualli|Bâb el-Zoueyleh|Bāb Mitwallī|Bāb Zuwayla|Bāb Zuwaylaẗ|Mitwalli|Mitwallī|bab zwylt|porte de Zaouila|porte de Zaouîla|باب زويلة,100,en.wikipedia.org/wiki/Bab_Zuweila,Bab Zuweila,30.042825,31.257797222222223,"Bab Zuweila is one of three remaining gates in the walls of the Old City of Cairo Egypt. It was also known as Bawabbat al-Mitwali  during the Ottoman period, and is sometimes spelled Bab Zuwayla. It is considered one of the major landmarks of the city and is the last remaining southern gate from the (...)",landmark,,,,,,,,,,,,,
x32409,Babil,Egypt,modern,K,Nile Delta,,,,,100,https://sws.geonames.org/359442,Bābil,30.68897,30.9986,populated place,Bābil|Babil|Bâbil|babl|بابل,,,,,,,,,,,,,,,40,https://www.trismegistos.org/place/3767,Basil( ),"Egypt, U19 - Basil( )",,
x30492,"Badari, el-",,modern,Q,Upper Egypt,El-Badari,El-Badari,,,100,https://sws.geonames.org/361478,Al Badārī,26.99306,31.41605,populated place,Al Badārī|Al Badari|El Badari|El Badâri|albdary|البداري,100,en.wikipedia.org/wiki/El-Badari,El-Badari,26.9925,31.415555555555553,"El-Badari is an area of Upper Egypt between Matmar and Qau el-Kebir, including numerous Predynastic cemeteries (notably Mostagedda, Deir Tasa and the cemetery of el-Badari itself), as well as at least one early Predynastic settlement at Hammamia (...)",,,,,,,,,50,https://www.trismegistos.org/place/3479,El-Badari,"Egypt, U10a - El-Badari",27.0,31.416666666666668
x22860,Bahariya Oasis,,modern,Q,Western Desert,,Baharíya Oasis~Baharia Oasis,,,100,https://sws.geonames.org/359360,Al Wāḩāt al Baḩrīyah,28.25,28.95,oasis(-es),Al Wāḩāt al Baḩrīyah|Al Wahat al Bahriyah|Bahariya Oasis|Baharîya Oasis,100,en.wikipedia.org/wiki/Bahariya_Oasis,Bahariya Oasis,28.349863888888887,28.865655555555556,"El-Wahat el-Bahariya or el-Bahariya (al-Wāḥāt al-Baḥrīya, meaning ""the Seaside Oases"") is a depression in Egypt. It is approximately 370 km away from Cairo. Located in Giza Governorate, the main economic sectors are agriculture, iron ore mining, and tourism (...)",city,,,,,,,,,,,,,
x30343,Bahbit el-Higara,,modern,Q,Nile Delta,,,,,100,https://sws.geonames.org/359408,Bahbīt al Ḩijārah,31.03013,31.28604,populated place,Bahbīt al Ḩijārah|Bahbit al Hijarah|Bahbit al-Hijarah|Bahbit el-Higara|Bahbît el-Ḥigâra|Bahbīt al-Ḥijārah|bhbyt alhjart|بهبيت الحجارة,,,,,,,,,,,,,,,,,,,,
x61026,Bahriya Oasis,,modern,G,Western Desert,,Bahriyah Oasis,,,,,,,,,,96,en.wikipedia.org/wiki/Bahariya_Oasis,Bahariya Oasis,28.349863888888887,28.865655555555556,"El-Wahat el-Bahariya or el-Bahariya (al-Wāḥāt al-Baḥrīya, meaning ""the Seaside Oases"") is a depression in Egypt. It is approximately 370 km away from Cairo. Located in Giza Governorate, the main economic sectors are agriculture, iron ore mining, and tourism (...)",city,,,,,,,,,,,,,
x30542,"Ballas, el-",,modern,Q,Upper Egypt,El-Ballas,El-Ballas,,,100,https://sws.geonames.org/361438,Al Ballāş,26.02015,32.76626,populated place,Al Ballāş|Al Ballas|Al-Ballas|Al-Ballāṣ|El Ballas|Typhoria|alblas|البلاص,78,en.wikipedia.org/wiki/Deir_el-Ballas,Deir el-Ballas,26.020493,32.766313,Deir el-Ballas was the site of a royal palace and administration center occupied by rulers of the Seventeenth Dynasty in ancient Egypt's late Second Intermediate Period.  (...),city,,,,,,,,,,,,,
x22786,Barqiyya,,modern,I,Egypt,,,,,70,https://sws.geonames.org/8643982,Bab al-Barqiyya,30.04456,31.26691,gate,Bab al-Barqiyya|Bab al-Barqiya|bab albrqyt|باب البرقية,,,,,,,,,,,,,,,,,,,,
x58813,Bashindi,,modern,O,Dakhla Oasis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x29031,Bathen el-Baqarah,,modern,K,Lower Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x58816,Bawiti,,modern,O,Bahriya Oasis,,,,,100,https://sws.geonames.org/361394,Al Bawīţī,28.34827,28.86936,populated place,Al Bawīţī|Al Bawiti|Baviti|Bawiti|Bawīti|El Bawiti|El Bawîti|albawyty|albwyty|Бавити|الباويطى|البويطي,100,en.wikipedia.org/wiki/Bawiti,Bawiti,28.34919,28.86591,"El-Bawiti (Arabic: الباويطي, al-Bāwīṭī) is a town in the Western desert in Egypt. With 30,000 inhabitants, it is the largest settlement in the Bahariya Oasis.  (...)",city,,,,,,,,80,https://www.trismegistos.org/place/11663,El-Bawiti,"Egypt, Western desert, Oasis Parva - El-Bawiti",28.35,28.85
x30669,"Bawiti, el-",,modern,Q,Western Desert,El-Bawiti,El-Bawiti,,,100,https://sws.geonames.org/361394,Al Bawīţī,28.34827,28.86936,populated place,Al Bawīţī|Al Bawiti|Baviti|Bawiti|Bawīti|El Bawiti|El Bawîti|albawyty|albwyty|Бавити|الباويطى|البويطي,80,en.wikipedia.org/wiki/Bawiti,Bawiti,28.35,28.866666666666667,"El-Bawiti (Arabic: الباويطي, al-Bāwīṭī) is a town in the Western desert in Egypt. With 30,000 inhabitants, it is the largest settlement in the Bahariya Oasis.  (...)",,,,,,,,,50,https://www.trismegistos.org/place/11663,El-Bawiti,"Egypt, Western desert, Oasis Parva - El-Bawiti",28.35,28.85
x30430,Beit Khallaf,,modern,Q,Upper Egypt,,,,,100,https://sws.geonames.org/358904,Bayt Khallāf,26.3059,31.78942,populated place,Bayt Khallāf|Bayt Khallaf|Beit Khallaf|byt khlaf|بيت خلاف|بيت خلّاف,100,en.wikipedia.org/wiki/Beit_Khallaf,Beit Khallaf,26.31666,31.7833,Beit Khallaf (Arabic: بيت خلاف) is a small village 10 kilometers west of Girga in Middle Egypt  (...),city,,,,,,,,100,https://www.trismegistos.org/place/4921,Beit Khallaf,"Egypt, U08 - Beit Khallaf",26.316666666666666,31.783333333333335
x108428,Belaida,historic,modern,Q,Kharga Oasis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x30333,Benha,,modern,K,Nile Delta,,Benhah~Benha el-Assal~Benha el-Asl,,"Benha, a modern town in the Delta. The site of the ancient town, Hwt-hry-ib or Hwt-tA-hry-ib (Egyptian)/Athribis (Greek)/Atrib (Coptic), is located nearby at Tell Atrib. A hoard of coins, also known as the Delta Hoard, was found in 1929 and attributed to Benha el-Asl. The modern town of Benha has now expanded over and around the remains of the ancient site of Athribis so that only a small area of flat wasteland remains among the modern blocks of flats (the site of Polish excavations since 1986).",100,https://sws.geonames.org/359280,Banhā,30.45977,31.1842,seat of a first-order administrative division,Banhā|Banha|Athribis|Bandar Banha|Bandar Banhā|Benha|Benkha|Benna|bnha|Бенха|بنها,80,en.wikipedia.org/wiki/Banha,Banha,30.466667,31.183333,"Banha (also spelled Benha&#x202f;; ) is the capital of the Qalyubia Governorate in north-eastern Egypt. Located between the capital of Cairo and Alexandria, Banha is an important transport hub in the Nile Delta, as rail lines from Cairo to various cities in the Nile Delta pass through Banha.  (...)",,64,https://pleiades.stoa.org/places/507376,Benna,,,"An ancient place, cited: BAtlas 51 unlocated Benna",Benna,40,https://www.trismegistos.org/place/3165,Menuf,"Egypt, L04? - Menuf",30.466666666666665,30.933333333333334
x27889,Beni Hasan,,modern,K,Middle Egypt,,Beni Hassan,,,100,https://sws.geonames.org/359243,Banī Ḩasan ash Shurūq,27.90218,30.85334,populated place,Banī Ḩasan ash Shurūq|Bani Hasan ash Shuruq|Bani Hasan ash-Shuruq|Banī Ḥasan ash-Shurūq|Beni Hasan|Beni Hasan el Shuruq|Beni Hasan el Shurûq|Beni Hasan esh Shuruq|Beni Hasan esh Shurūq|Beni Ḥasan|bny hsn alshrwq|بني حسن الشروق,100,en.wikipedia.org/wiki/Beni_Hasan,Beni Hasan,27.933333,30.883333,"Beni Hasan (also written as Bani Hasan, or also Beni-Hassan) is an Ancient Egyptian cemetery site. It is located approximately to the south of modern-day Minya in the region known as Middle Egypt, the area between Asyut and Memphis.Baines and Malek (2000) p (...)",city,100,https://pleiades.stoa.org/places/112509596,Beni Hasan,27.9313576,30.875271849999997,A Middle Kingdom cemetery known for its rock-cut tombs of local officials.,بني حسن‎|Beni Hasan|Beni Hassan|Bani Hasan,100,https://www.trismegistos.org/place/414,Beni Hasan,"Egypt, U15 - Beni Hasan",27.931376,30.875248
x61042,Beni Suef,province,modern,E,Upper Egypt,,,,,100,https://sws.geonames.org/359173,Banī Suwayf,29.07441,31.09785,seat of a first-order administrative division,Banī Suwayf|Bani Suwayf|Beni Souef|Beni Sue|Beni Suef|Beni Suweif|bny swyf|بني سويف,100,en.wikipedia.org/wiki/Beni_Suef,Beni Suef,29.066667,31.083333,"Beni Suef, (', ; Coptic: Panisōf) is the capital city of the Beni Suef Governorate in Egypt.  (...)",city,,,,,,,,100,https://www.trismegistos.org/place/4924,Beni Suef,"Egypt, U20 - Beni Suef",29.066666666666666,31.1
x28979,Beni Suef,town,modern,K,Beni Suef (province),,,,,100,https://sws.geonames.org/359173,Banī Suwayf,29.07441,31.09785,seat of a first-order administrative division,Banī Suwayf|Bani Suwayf|Beni Souef|Beni Sue|Beni Suef|Beni Suweif|bny swyf|بني سويف,100,en.wikipedia.org/wiki/Beni_Suef,Beni Suef,29.066667,31.083333,"Beni Suef, (', ; Coptic: Panisōf) is the capital city of the Beni Suef Governorate in Egypt.  (...)",city,,,,,,,,100,https://www.trismegistos.org/place/4924,Beni Suef,"Egypt, U20 - Beni Suef",29.066666666666666,31.1
x30672,Bent Pyramid,,modern,Q,Dahshur (Memphis),,,,,,,,,,,,100,en.wikipedia.org/wiki/Bent_Pyramid,Bent Pyramid,29.79,31.2089,"The Bent Pyramid is an ancient Egyptian pyramid located at the royal necropolis of Dahshur, approximately 40 kilometres south of Cairo, built under the Old Kingdom Pharaoh Sneferu (c. 2600 BC). A unique example of early pyramid development in Egypt, this was the second pyramid built by Sneferu (...)",landmark,,,,,,,,,,,,,
x30305,Berenike,,archaic,K,Egypt,,,,,,,,,,,,,,,,,,,98,https://pleiades.stoa.org/places/727083,Berenikes Nomos,31.25,30.25,"An ancient place, cited: BAtlas 74 C2 Berenikes Nomos",Berenikes Nomos,100,https://www.trismegistos.org/place/423,Berenike kata Sabas,"Egypt, Eastern desert - Berenike kata Sabas",,
x58821,Biba,,modern,K,Beni Suef (province),,,,,100,https://sws.geonames.org/358870,Bibā,28.92406,30.98544,populated place,Bibā|Biba|Beba|bba|ببا,57,en.wikipedia.org/wiki/Biba%2C_Egypt,"Biba, Egypt",28.921782,30.984449,"Biba is a city in Beni Suef Governorate, Egypt. It contains a cathedral that dates back to the sixth century.",,,,,,,,,,,,,,
x27888,Biban,,modern,K,Nile Delta,,,,,100,https://sws.geonames.org/358868,Bībān,30.77583,30.6744,populated place,Bībān|Biban|bbyan|byban|ببيان|بيبان,,,,,,,,,,,,,,,,,,,,
x30321,Biban el-Harim,Valley of the Queens - Thebes,modern,Q,Upper Egypt~Thebes (historic - Upper Egypt),,Valley of the Queens,,,100,https://sws.geonames.org/350492,Maqābir al Malikāt,25.72786,32.59287,archaeological/prehistoric site,Maqābir al Malikāt|Maqabir al Malikat|Biban el-Harim|Bibân el-Harîm|Tombs of the Queens|mqabr almlkat|مقابر الملكات,,,,,,,,,,,,,,,,,,,,
x30304,Biban el-Muluk,Valley of the Kings - Thebes,modern,Q,Upper Egypt~Thebes (historic - Upper Egypt),,Valley of the Kings,,,100,https://sws.geonames.org/353494,Maqābir al Mulūk,25.74027,32.60157,archaeological/prehistoric site,Maqābir al Mulūk|Maqabir al Muluk|Biban el-Muluk|Bibân el-Mulûk|Tombs of the Kings|mqabr almlwk|مقابر الملوك,,,,,,,,,,,,,,,,,,,,
x27709,Bilbeis,,modern,K,Nile Delta,,,,,100,https://sws.geonames.org/358840,Bilbays,30.42039,31.56223,populated place,Bilbays|Belbeis|Bilbeis|Bilbes|Bilbês|blbys|بلبيس,100,en.wikipedia.org/wiki/Bilbeis,Bilbeis,30.421666666666667,31.559166666666666,"Bilbeis ( ; ') is an ancient fortress city on the eastern edge of the southern Nile delta in Egypt, the site of the Ancient city and former bishopric of Phelbes and a Latin Catholic titular see. The city is small in size but densely populated, with over 300,000 residents (...)",city,100,https://pleiades.stoa.org/places/727084,Bilbeis,30.421511,31.559429,"An ancient place, cited: BAtlas 74 F4 Bilbeis",Bilbeis,100,https://www.trismegistos.org/place/4927,Bilbeis,"Egypt, L20? - Bilbeis",30.421511,31.559429
x101732,Bir Kiseiba,,modern,G,Western Desert,,,,,100,https://sws.geonames.org/353384,Bi’r Kusaybah,22.67861,29.91961,well,Bi’r Kusaybah|Bi'r Kusaybah|Bir Kassaba|Bir Kiseiba|Kassaba Well,,,,,,,,,,,,,,,100,https://www.trismegistos.org/place/4929,Bir Kiseiba,"Egypt, Western desert - Bir Kiseiba",22.716666666666665,29.9
x101728,Bir Sahara,,modern,G,Western Desert,,,,,100,https://sws.geonames.org/349847,Bi’r Şaḩrā’,22.86536,28.74115,well,Bi’r Şaḩrā’|Bi'r Sahra'|Bir Sahara,,,,,,,,,,,,,,,,,,,,
x101731,Bir Tarfawi,,modern,G,Western Desert,,,,,96,https://sws.geonames.org/347465,Bi’r aţ Ţarfāwī,25.86848,34.07314,well,Bi’r aţ Ţarfāwī|Bi'r at Tarfawi|Bi'r Tarfawi|Bir el Tarfawi|Bi’r aṭ Ṭarfāwī|Bi’r Ţarfāwī|Bîr el Tarfawi|byr altrfawy|بئر الطرفاوي,,,,,,,,,,,,,,,100,https://www.trismegistos.org/place/4930,Bir Tarfawi,"Egypt, Western desert - Bir Tarfawi",22.983333333333334,28.933333333333334
x30527,Birket Qarun,,modern,G,Fayum,,"Moeris, Lake",,,100,https://sws.geonames.org/350714,Birkat Qārūn,29.45979,30.59148,lake,Birkat Qārūn|Birkat Qarun|Bahr Qarun|Bahr Qârûn|Birkat Qaryn|Birkat Qāryn|Birket Qarun|Birket Qârûn|Lake Karoun|brkt qarwn|بركة قارون,,,,,,,,,,,,,,,,,,,,
x94946,Bisharim Umm Ali,,archaic,O,Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x51729,Bubastis,,archaic,Q,Nile Delta,,,,,100,https://sws.geonames.org/358710,Bubastis,30.56694,31.51639,archaeological/prehistoric site,Bubastis|Bubasti|Bubástis|Per Bastet|Per-Baste|Pibeseth|Tall Bastah|Tall Basţah|Tel Basta|Tell Basta|Tell Basṭa|bu ba si ti si|bubaseutiseu|tl bstt|Бубастис|Бубастіс|تل بستہ|تل بسطة|布巴斯提斯|부바스티스,100,en.wikipedia.org/wiki/Bubastis,Bubastis,30.566667,31.516667,"Bubastis (Bohairic Coptic: Poubasti; Greek: BoubastisHerodotus ii. 59, 137 or BoubastosStrabo xvii. p. 805, Diodorus xvi. 51, Plin. v. 9. s. 9, Ptol. iv. 5. § 52.), also known in Arabic as Tell-Basta or in Egyptian as Per-Bast, was an Ancient Egyptian city (...)",,88,https://pleiades.stoa.org/places/727088,Boubastis,30.572563,31.511468,"Boubastis (also known, in Arabic, as Tell Basta or, in Egyptian, as Per-Bast) was an ancient city in Egypt. It was located in the Nile Delta and served as the capital of the Am-Khent nome (the Bubastite nome), which was the 18th nome of Lower Egypt. It has been identified with the Biblical Pi-Beseth.",Boubastis,50,https://www.trismegistos.org/place/462,Boubastos,"Egypt, L18 - Boubastos (Tell Basta)",30.576879,31.5072626667
x116117,Bubastite Nome,,archaic,I,Lower Egypt,,Bubastis~Bubastite~Βουβαστιτης Νομος,,Nome (administrative district of Ancient Egypt).,,,,,,,,64,en.wikipedia.org/wiki/Bubastis,Bubastis,30.566667,31.516667,"Bubastis (Greek: BoubastisHerod. ii. 59, 137 or BoubastosStrabo xvii. p. 805, Diodorus xvi. 51, Plin. v. 9. s. 9, Ptol. iv. 5. § 52.), also known in Arabic as Tell-Basta or in Egyptian as Per-Bast, was an Ancient Egyptian city, the capital of its own nome, located along the River Nile in the Delta (...)",,71,https://pleiades.stoa.org/places/727089,Boubastites Nomos,30.75,31.25,"An ancient place, cited: BAtlas 74 E3 Boubastites Nomos",Boubastites Nomos,,,,,,
